	ID_jogador	Apelido	ClubeID	PosicaoID	Ano	abrev_clube	nome_clube	posicao
1623	100742	Matheuzinho	284	4	2017	GRE	Grêmio	MEI
1625	100844	Lucas Araújo	284	4	2017	GRE	Grêmio	MEI
1627	77670	Gladestony	285	4	2014	INT	Internacional	MEI
1629	88366	Martín Luque	285	4	2014	INT	Internacional	MEI
1631	81091	Jair	285	4	2014	INT	Internacional	MEI
1633	38074	Ygor	285	4	2014	INT	Internacional	MEI
1635	78530	Matheus Bertotto	285	4	2014	INT	Internacional	MEI
1637	62129	Wellington	285	4	2014	INT	Internacional	MEI
1639	85423	Valdivia	285	4	2014	INT	Internacional	MEI
1641	54424	Willians	285	4	2014	INT	Internacional	MEI
1643	62023	D'Alessandro	285	4	2014	INT	Internacional	MEI
1645	38219	Alex	285	4	2014	INT	Internacional	MEI
1647	68685	Alan Patrick	285	4	2014	INT	Internacional	MEI
1649	89275	William	285	4	2014	INT	Internacional	MEI
1651	69325	Aránguiz	285	4	2014	INT	Internacional	MEI
1653	87273	Carlinhos	285	4	2014	INT	Internacional	MEI
1655	78458	João Afonso	285	4	2014	INT	Internacional	MEI
1657	80585	Otávio	285	4	2014	INT	Internacional	MEI
1659	89815	Gustavo Ferrareis	285	4	2014	INT	Internacional	MEI
1661	62023	D'Alessandro	285	4	2015	INT	Internacional	MEI
1663	38219	Alex	285	4	2015	INT	Internacional	MEI
1665	69325	Aránguiz	285	4	2015	INT	Internacional	MEI
1667	38852	Anderson	285	4	2015	INT	Internacional	MEI
1669	38573	Nilton	285	4	2015	INT	Internacional	MEI
1671	85423	Valdivia	285	4	2015	INT	Internacional	MEI
1673	62129	Wellington	285	4	2015	INT	Internacional	MEI
1675	88366	Martín Luque	285	4	2015	INT	Internacional	MEI
1677	73750	Nicolás Freitas	285	4	2015	INT	Internacional	MEI
1679	78530	Matheus Bertotto	285	4	2015	INT	Internacional	MEI
1681	78865	Rodrigo Dourado	285	4	2015	INT	Internacional	MEI
1683	81091	Jair	285	4	2015	INT	Internacional	MEI
1685	89930	Andrigo	285	4	2015	INT	Internacional	MEI
1687	90481	Alisson Farias	285	4	2015	INT	Internacional	MEI
1689	91916	Silas	285	4	2015	INT	Internacional	MEI
1691	91917	Silva	285	4	2015	INT	Internacional	MEI
1693	91973	Lucas Marques	285	4	2015	INT	Internacional	MEI
1695	77567	Zé Mário	285	4	2015	INT	Internacional	MEI
1697	92584	Milla	285	4	2015	INT	Internacional	MEI
1699	85465	Alex Santana	285	4	2015	INT	Internacional	MEI
1701	38219	Alex	285	4	2016	INT	Internacional	MEI
1703	90481	Alisson Farias	285	4	2016	INT	Internacional	MEI
1705	85465	Alex Santana	285	4	2016	INT	Internacional	MEI
1707	91916	Silas	285	4	2016	INT	Internacional	MEI
1709	81091	Jair	285	4	2016	INT	Internacional	MEI
1711	78865	Rodrigo Dourado	285	4	2016	INT	Internacional	MEI
1713	68910	Anselmo	285	4	2016	INT	Internacional	MEI
1715	70742	Seijas	285	4	2016	INT	Internacional	MEI
1717	80393	Fabinho	285	4	2016	INT	Internacional	MEI
1719	60788	Marquinhos	285	4	2016	INT	Internacional	MEI
1721	94722	Yan Petter	285	4	2016	INT	Internacional	MEI
1723	91917	Silva	285	4	2016	INT	Internacional	MEI
1725	78994	Eduardo Henrique	285	4	2016	INT	Internacional	MEI
1727	85423	Valdívia	285	4	2016	INT	Internacional	MEI
1729	38573	Nilton	285	4	2016	INT	Internacional	MEI
1731	38852	Anderson	285	4	2016	INT	Internacional	MEI
1733	42213	Fernando Bob	285	4	2016	INT	Internacional	MEI
1735	89930	Andrigo	285	4	2016	INT	Internacional	MEI
1737	89815	Gustavo Ferrareis	285	4	2016	INT	Internacional	MEI
1739	78530	Matheus Bertotto	285	4	2016	INT	Internacional	MEI
1741	96342	Charles	285	4	2016	INT	Internacional	MEI
1743	37627	Diguinho	266	4	2014	FLU	Fluminense	MEI
1745	68711	Chiquinho	266	4	2014	FLU	Fluminense	MEI
1747	80538	Marlon	266	4	2014	FLU	Fluminense	MEI
1749	37674	Wagner	266	4	2014	FLU	Fluminense	MEI
1751	50348	Conca	266	4	2014	FLU	Fluminense	MEI
1753	87999	Gustavo Scarpa	266	4	2014	FLU	Fluminense	MEI
1755	80400	Rafinha	266	4	2014	FLU	Fluminense	MEI
1757	37688	Cícero	266	4	2014	FLU	Fluminense	MEI
1759	80370	Edson	266	4	2014	FLU	Fluminense	MEI
1761	78464	Fábio Braga	266	4	2014	FLU	Fluminense	MEI
1763	85121	Robert 	266	4	2014	FLU	Fluminense	MEI
1765	62047	Jean	266	4	2014	FLU	Fluminense	MEI
1767	68824	Raphael Augusto	266	4	2014	FLU	Fluminense	MEI
1769	89256	Gerson	266	4	2014	FLU	Fluminense	MEI
1771	50417	Valencia	266	4	2014	FLU	Fluminense	MEI
1773	73353	Eduardo	266	4	2014	FLU	Fluminense	MEI
1775	62047	Jean	266	4	2015	FLU	Fluminense	MEI
1777	89256	Gerson	266	4	2015	FLU	Fluminense	MEI
1779	80370	Edson	266	4	2015	FLU	Fluminense	MEI
1781	37674	Wagner	266	4	2015	FLU	Fluminense	MEI
1783	71162	Vinícius	266	4	2015	FLU	Fluminense	MEI
1785	80944	Marlone	266	4	2015	FLU	Fluminense	MEI
1787	38440	Pierre	266	4	2015	FLU	Fluminense	MEI
1789	81952	Willian	266	4	2015	FLU	Fluminense	MEI
1791	85121	Robert 	266	4	2015	FLU	Fluminense	MEI
1793	90366	Luiz Fernando 	266	4	2015	FLU	Fluminense	MEI
1795	80400	Rafinha	266	4	2015	FLU	Fluminense	MEI
1797	87999	Gustavo Scarpa	266	4	2015	FLU	Fluminense	MEI
1799	90311	Bryan Olivera	266	4	2015	FLU	Fluminense	MEI
1801	80399	Higor Leite	266	4	2015	FLU	Fluminense	MEI
1803	36802	Ronaldinho Gaúcho	266	4	2015	FLU	Fluminense	MEI
1805	37688	Cícero	266	4	2015	FLU	Fluminense	MEI
1807	92497	Douglas	266	4	2015	FLU	Fluminense	MEI
1809	94336	Mateus	266	4	2016	FLU	Fluminense	MEI
1811	50407	Marquinho	266	4	2016	FLU	Fluminense	MEI
1813	92497	Douglas	266	4	2016	FLU	Fluminense	MEI
1815	87999	Gustavo Scarpa	266	4	2016	FLU	Fluminense	MEI
1817	37688	Cícero	266	4	2016	FLU	Fluminense	MEI
1819	90311	Bryan Olivera	266	4	2016	FLU	Fluminense	MEI
1821	85121	Robert 	266	4	2016	FLU	Fluminense	MEI
1823	80370	Edson	266	4	2016	FLU	Fluminense	MEI
1825	80399	Higor Leite	266	4	2016	FLU	Fluminense	MEI
1827	73511	Dudu	266	4	2016	FLU	Fluminense	MEI
1829	73513	Maranhão	266	4	2016	FLU	Fluminense	MEI
1831	73353	Eduardo	266	4	2016	FLU	Fluminense	MEI
1833	38440	Pierre	266	4	2016	FLU	Fluminense	MEI
1835	89256	Gerson	266	4	2016	FLU	Fluminense	MEI
1837	93790	Marlon Freitas	266	4	2016	FLU	Fluminense	MEI
1839	93791	Danielzinho	266	4	2016	FLU	Fluminense	MEI
1841	95950	Claudio Aquino	266	4	2016	FLU	Fluminense	MEI
1843	38440	Pierre	266	4	2017	FLU	Fluminense	MEI
1845	50407	Marquinho	266	4	2017	FLU	Fluminense	MEI
1847	85121	Robert 	266	4	2017	FLU	Fluminense	MEI
1849	86711	Richard	266	4	2017	FLU	Fluminense	MEI
1851	87874	Orejuela	266	4	2017	FLU	Fluminense	MEI
1853	87877	Sornoza	266	4	2017	FLU	Fluminense	MEI
1855	87999	Gustavo Scarpa	266	4	2017	FLU	Fluminense	MEI
1857	90366	Luiz Fernando 	266	4	2017	FLU	Fluminense	MEI
1859	92497	Douglas	266	4	2017	FLU	Fluminense	MEI
1861	93790	Marlon Freitas	266	4	2017	FLU	Fluminense	MEI
1863	93791	Danielzinho	266	4	2017	FLU	Fluminense	MEI
1865	94336	Mateus Norton	266	4	2017	FLU	Fluminense	MEI
1867	95263	Luquinhas	266	4	2017	FLU	Fluminense	MEI
1869	98402	Wendel	266	4	2017	FLU	Fluminense	MEI
1871	69268	Víctor Cáceres	262	4	2014	FLA	Flamengo	MEI
1873	38311	Márcio Araújo	262	4	2014	FLA	Flamengo	MEI
1875	81121	Mugni	262	4	2014	FLA	Flamengo	MEI
1877	73918	Canteros	262	4	2014	FLA	Flamengo	MEI
1879	50301	Everton	262	4	2014	FLA	Flamengo	MEI
1881	84320	Recife	262	4	2014	FLA	Flamengo	MEI
1883	72071	Amaral	262	4	2014	FLA	Flamengo	MEI
1885	79023	Mattheus	262	4	2014	FLA	Flamengo	MEI
1887	74060	Luiz Antonio 	262	4	2014	FLA	Flamengo	MEI
1889	73515	Gabriel	262	4	2014	FLA	Flamengo	MEI
1891	72768	Muralha	262	4	2014	FLA	Flamengo	MEI
1893	37917	Elano	262	4	2014	FLA	Flamengo	MEI
1895	50369	Carlos Eduardo	262	4	2014	FLA	Flamengo	MEI
1897	82503	Rodolfo	262	4	2014	FLA	Flamengo	MEI
1899	50301	Everton	262	4	2015	FLA	Flamengo	MEI
1901	73918	Canteros	262	4	2015	FLA	Flamengo	MEI
1903	38311	Márcio Araújo	262	4	2015	FLA	Flamengo	MEI
1905	85586	Jonas	262	4	2015	FLA	Flamengo	MEI
1907	68685	Alan Patrick	262	4	2015	FLA	Flamengo	MEI
1909	73515	Gabriel	262	4	2015	FLA	Flamengo	MEI
1911	68962	Arthur Maia	262	4	2015	FLA	Flamengo	MEI
1913	74060	Luiz Antonio 	262	4	2015	FLA	Flamengo	MEI
1915	37993	Almir	262	4	2015	FLA	Flamengo	MEI
1917	69268	Víctor Cáceres	262	4	2015	FLA	Flamengo	MEI
1919	81121	Lucas Mugni	262	4	2015	FLA	Flamengo	MEI
1921	91263	Jajá	262	4	2015	FLA	Flamengo	MEI
1923	70173	Ederson	262	4	2015	FLA	Flamengo	MEI
1925	92631	Trindade	262	4	2015	FLA	Flamengo	MEI
1927	92981	Ronaldo	262	4	2015	FLA	Flamengo	MEI
1929	50301	Everton	262	4	2016	FLA	Flamengo	MEI
1931	68685	Alan Patrick	262	4	2016	FLA	Flamengo	MEI
1933	74083	Adryan 	262	4	2016	FLA	Flamengo	MEI
1935	71066	Mancuello	262	4	2016	FLA	Flamengo	MEI
1937	73918	Canteros	262	4	2016	FLA	Flamengo	MEI
1939	71709	Cuéllar	262	4	2016	FLA	Flamengo	MEI
1941	94930	Lucas Paquetá	262	4	2016	FLA	Flamengo	MEI
1943	92631	Trindade	262	4	2016	FLA	Flamengo	MEI
1945	73515	Gabriel	262	4	2016	FLA	Flamengo	MEI
1947	38311	Márcio Araújo	262	4	2016	FLA	Flamengo	MEI
1949	78478	Willian Arão	262	4	2016	FLA	Flamengo	MEI
1951	70173	Ederson	262	4	2016	FLA	Flamengo	MEI
1953	92981	Ronaldo	262	4	2016	FLA	Flamengo	MEI
1955	38909	Diego	262	4	2016	FLA	Flamengo	MEI
1957	38311	Márcio Araújo	262	4	2017	FLA	Flamengo	MEI
1959	38909	Diego	262	4	2017	FLA	Flamengo	MEI
1961	50301	Everton	262	4	2017	FLA	Flamengo	MEI
1963	50348	Conca	262	4	2017	FLA	Flamengo	MEI
1965	51772	Éverton Ribeiro	262	4	2017	FLA	Flamengo	MEI
1967	70009	Romulo	262	4	2017	FLA	Flamengo	MEI
1969	70173	Ederson	262	4	2017	FLA	Flamengo	MEI
1971	71066	Mancuello	262	4	2017	FLA	Flamengo	MEI
1973	71709	Cuéllar	262	4	2017	FLA	Flamengo	MEI
1975	74083	Adryan 	262	4	2017	FLA	Flamengo	MEI
1977	78478	Willian Arão	262	4	2017	FLA	Flamengo	MEI
1979	84320	Recife	262	4	2017	FLA	Flamengo	MEI
1981	88070	Cafu	262	4	2017	FLA	Flamengo	MEI
1983	91264	Matheus Savio	262	4	2017	FLA	Flamengo	MEI
1985	94930	Lucas Paquetá	262	4	2017	FLA	Flamengo	MEI
1987	98517	Jean Lucas	262	4	2017	FLA	Flamengo	MEI
1989	38398	Renato Augusto	264	4	2014	COR	Corinthians	MEI
1991	52190	Ralf	264	4	2014	COR	Corinthians	MEI
1993	38315	Jadson	264	4	2014	COR	Corinthians	MEI
1995	78891	Petros	264	4	2014	COR	Corinthians	MEI
1997	54395	Elias	264	4	2014	COR	Corinthians	MEI
1999	82128	Ferrugem	264	4	2014	COR	Corinthians	MEI
2001	69304	Lodeiro	264	4	2014	COR	Corinthians	MEI
2003	38067	Danilo	264	4	2014	COR	Corinthians	MEI
2005	70944	Bruno Henrique	264	4	2014	COR	Corinthians	MEI
2007	71636	Guilherme	264	4	2014	COR	Corinthians	MEI
2009	78478	Willian Arão	264	4	2014	COR	Corinthians	MEI
2011	87226	Fabiano	264	4	2014	COR	Corinthians	MEI
2013	80330	Jocinei	264	4	2014	COR	Corinthians	MEI
2015	38315	Jadson	264	4	2015	COR	Corinthians	MEI
2017	52190	Ralf	264	4	2015	COR	Corinthians	MEI
2019	38398	Renato Augusto	264	4	2015	COR	Corinthians	MEI
2021	54395	Elias	264	4	2015	COR	Corinthians	MEI
2023	38067	Danilo	264	4	2015	COR	Corinthians	MEI
2025	50877	Pedro Ken	264	4	2015	COR	Corinthians	MEI
2027	78891	Petros	264	4	2015	COR	Corinthians	MEI
2029	37608	Cristian	264	4	2015	COR	Corinthians	MEI
2031	70132	Alan Santos	264	4	2015	COR	Corinthians	MEI
2033	72943	Luís Cáceres	264	4	2015	COR	Corinthians	MEI
2035	51681	Hélder	264	4	2015	COR	Corinthians	MEI
2037	70944	Bruno Henrique	264	4	2015	COR	Corinthians	MEI
2039	37654	Rosinei	264	4	2015	COR	Corinthians	MEI
2041	56102	João Paulo	264	4	2015	COR	Corinthians	MEI
2043	71844	Thiago Galhardo	264	4	2015	COR	Corinthians	MEI
2045	82503	Rodolfo	264	4	2015	COR	Corinthians	MEI
2047	88054	Diogo Sodré	264	4	2015	COR	Corinthians	MEI
2049	86588	Ícaro	264	4	2015	COR	Corinthians	MEI
2051	91714	Marciel	264	4	2015	COR	Corinthians	MEI
2053	91323	Luccas Barreto	264	4	2015	COR	Corinthians	MEI
2055	82455	Zé Rafael 	264	4	2015	COR	Corinthians	MEI
2057	91715	Matheus Cassini	264	4	2015	COR	Corinthians	MEI
2059	90370	Matheus Pereira	264	4	2015	COR	Corinthians	MEI
2061	82939	Ruy	264	4	2015	COR	Corinthians	MEI
2063	84993	Fabrício Baiano	264	4	2015	COR	Corinthians	MEI
2065	61033	Rodriguinho	264	4	2015	COR	Corinthians	MEI
2067	87929	Matheus Vargas	264	4	2015	COR	Corinthians	MEI
2069	87227	Zé Paulo	264	4	2015	COR	Corinthians	MEI
2071	92190	Gustavo Viera	264	4	2015	COR	Corinthians	MEI
2073	50294	Guilherme	264	4	2016	COR	Corinthians	MEI
2075	68770	Camacho	264	4	2016	COR	Corinthians	MEI
2077	91714	Marciel	264	4	2016	COR	Corinthians	MEI
2079	80944	Marlone	264	4	2016	COR	Corinthians	MEI
2081	70944	Bruno Henrique	264	4	2016	COR	Corinthians	MEI
2083	78765	Alan Mineiro	264	4	2016	COR	Corinthians	MEI
2085	37608	Cristian	264	4	2016	COR	Corinthians	MEI
2087	61033	Rodriguinho	264	4	2016	COR	Corinthians	MEI
2089	90370	Matheus Pereira	264	4	2016	COR	Corinthians	MEI
2091	54395	Elias	264	4	2016	COR	Corinthians	MEI
2093	54424	Willians	264	4	2016	COR	Corinthians	MEI
2095	68938	Giovanni Augusto	264	4	2016	COR	Corinthians	MEI
2097	68954	Marquinhos Gabriel	264	4	2016	COR	Corinthians	MEI
2099	38067	Danilo	264	4	2016	COR	Corinthians	MEI
2101	89150	Jean	264	4	2016	COR	Corinthians	MEI
2103	96832	Rodrigo Figueiredo	264	4	2016	COR	Corinthians	MEI
2105	88030	Warian Santos 	264	4	2016	COR	Corinthians	MEI
2107	97315	Guilherme Mantuan	264	4	2016	COR	Corinthians	MEI
2109	38067	Danilo	264	4	2017	COR	Corinthians	MEI
2111	38315	Jadson	264	4	2017	COR	Corinthians	MEI
2113	61033	Rodriguinho	264	4	2017	COR	Corinthians	MEI
2115	68770	Camacho	264	4	2017	COR	Corinthians	MEI
2117	68938	Giovanni Augusto	264	4	2017	COR	Corinthians	MEI
2119	68954	Marquinhos Gabriel	264	4	2017	COR	Corinthians	MEI
2121	69047	Paulo Roberto	264	4	2017	COR	Corinthians	MEI
2123	70116	Fellipe Bastos	264	4	2017	COR	Corinthians	MEI
2125	78605	Gabriel	264	4	2017	COR	Corinthians	MEI
2127	88030	Warian Santos 	264	4	2017	COR	Corinthians	MEI
2129	91714	Marciel	264	4	2017	COR	Corinthians	MEI
2131	94154	Maycon	264	4	2017	COR	Corinthians	MEI
2133	96832	Rodrigo Figueiredo	264	4	2017	COR	Corinthians	MEI
2135	97315	Mantuan	264	4	2017	COR	Corinthians	MEI
2137	71123	Thiago Mendes	290	4	2014	GOI	Goiás	MEI
2138	84997	Paulo	290	4	2014	GOI	Goiás	MEI
2139	37783	Ramon	290	4	2014	GOI	Goiás	MEI
2140	86943	Liniker	290	4	2014	GOI	Goiás	MEI
2141	42232	Amaral	290	4	2014	GOI	Goiás	MEI
2142	72168	João Paulo	290	4	2014	GOI	Goiás	MEI
2143	88917	Murilo Henrique	290	4	2014	GOI	Goiás	MEI
2144	86935	Rodrigo	290	4	2014	GOI	Goiás	MEI
2145	70992	Juliano	290	4	2014	GOI	Goiás	MEI
2146	38695	David	290	4	2014	GOI	Goiás	MEI
2147	70058	Tiago Real	290	4	2014	GOI	Goiás	MEI
2148	86934	Túlio	290	4	2014	GOI	Goiás	MEI
2149	70914	Raphael Luz	290	4	2014	GOI	Goiás	MEI
2150	71039	Leandro	290	4	2014	GOI	Goiás	MEI
2151	84857	Rafael Tavares	290	4	2014	GOI	Goiás	MEI
2152	86936	Ray	290	4	2014	GOI	Goiás	MEI
2153	86942	Abuda	290	4	2014	GOI	Goiás	MEI
2154	38695	David	290	4	2015	GOI	Goiás	MEI
2155	63283	Esquerdinha	290	4	2015	GOI	Goiás	MEI
2156	50295	Felipe Menezes	290	4	2015	GOI	Goiás	MEI
2157	88917	Murilo Henrique	290	4	2015	GOI	Goiás	MEI
2158	70992	Juliano	290	4	2015	GOI	Goiás	MEI
2159	37783	Ramon	290	4	2015	GOI	Goiás	MEI
2160	38074	Ygor	290	4	2015	GOI	Goiás	MEI
2161	86935	Rodrigo	290	4	2015	GOI	Goiás	MEI
2162	91228	Arthur	290	4	2015	GOI	Goiás	MEI
2163	86943	Liniker	290	4	2015	GOI	Goiás	MEI
2164	86934	Túlio	290	4	2015	GOI	Goiás	MEI
2165	38278	William Kozlowski	290	4	2015	GOI	Goiás	MEI
2166	91711	Péricles	290	4	2015	GOI	Goiás	MEI
2167	83433	Patrick	290	4	2015	GOI	Goiás	MEI
2168	91947	Gelson	290	4	2015	GOI	Goiás	MEI
2169	89306	Paulinho	282	4	2014	CAM	Atlético-MG	MEI
2171	84927	Dodô	282	4	2014	CAM	Atlético-MG	MEI
2173	51318	Leandro Donizete	282	4	2014	CAM	Atlético-MG	MEI
2175	73863	Claudinei	282	4	2014	CAM	Atlético-MG	MEI
2177	78994	Eduardo	282	4	2014	CAM	Atlético-MG	MEI
2179	60784	Rafael Carioca	282	4	2014	CAM	Atlético-MG	MEI
2181	69240	Dátolo	282	4	2014	CAM	Atlético-MG	MEI
2183	70581	Fillipe Soutto	282	4	2014	CAM	Atlético-MG	MEI
2185	84851	Lucas Cândido	282	4	2014	CAM	Atlético-MG	MEI
2187	38440	Pierre	282	4	2014	CAM	Atlético-MG	MEI
2189	37851	Maicosuel	282	4	2014	CAM	Atlético-MG	MEI
2191	36790	Josué	282	4	2014	CAM	Atlético-MG	MEI
2193	36802	Ronaldinho Gaúcho	282	4	2014	CAM	Atlético-MG	MEI
2195	85403	Daniel	282	4	2014	CAM	Atlético-MG	MEI
2197	69240	Dátolo	282	4	2015	CAM	Atlético-MG	MEI
2199	50294	Guilherme	282	4	2015	CAM	Atlético-MG	MEI
2201	51318	Leandro Donizete	282	4	2015	CAM	Atlético-MG	MEI
2203	37851	Maicosuel	282	4	2015	CAM	Atlético-MG	MEI
2205	84927	Dodô	282	4	2015	CAM	Atlético-MG	MEI
2207	36790	Josué	282	4	2015	CAM	Atlético-MG	MEI
2209	72871	Cárdenas	282	4	2015	CAM	Atlético-MG	MEI
2211	60784	Rafael Carioca	282	4	2015	CAM	Atlético-MG	MEI
2213	68938	Giovanni Augusto	282	4	2015	CAM	Atlético-MG	MEI
2215	84851	Lucas Cândido	282	4	2015	CAM	Atlético-MG	MEI
2217	89306	Paulinho	282	4	2015	CAM	Atlético-MG	MEI
2219	78994	Eduardo	282	4	2015	CAM	Atlético-MG	MEI
2221	87291	Danilo Pires	282	4	2015	CAM	Atlético-MG	MEI
2223	37851	Maicosuel	282	4	2016	CAM	Atlético-MG	MEI
2225	97349	Daniel	282	4	2016	CAM	Atlético-MG	MEI
2227	71829	Júnior Urso 	282	4	2016	CAM	Atlético-MG	MEI
2229	69240	Dátolo	282	4	2016	CAM	Atlético-MG	MEI
2231	95022	Thalis 	282	4	2016	CAM	Atlético-MG	MEI
2233	50369	Carlos Eduardo	282	4	2016	CAM	Atlético-MG	MEI
2235	60784	Rafael Carioca	282	4	2016	CAM	Atlético-MG	MEI
2237	89693	Leonan	282	4	2016	CAM	Atlético-MG	MEI
2239	51318	Leandro Donizete	282	4	2016	CAM	Atlético-MG	MEI
2241	81682	Cazares	282	4	2016	CAM	Atlético-MG	MEI
2243	84851	Lucas Cândido	282	4	2016	CAM	Atlético-MG	MEI
2245	84926	Yago	282	4	2016	CAM	Atlético-MG	MEI
2247	83004	Otero	282	4	2016	CAM	Atlético-MG	MEI
2249	96433	Ralph	282	4	2016	CAM	Atlético-MG	MEI
2251	87158	Cícero	282	4	2016	CAM	Atlético-MG	MEI
2253	97324	Matheus Roldan	282	4	2016	CAM	Atlético-MG	MEI
2255	37934	Roger Bernardo	282	4	2017	CAM	Atlético-MG	MEI
2257	50307	Adilson	282	4	2017	CAM	Atlético-MG	MEI
2259	54395	Elias	282	4	2017	CAM	Atlético-MG	MEI
2261	60784	Rafael Carioca	282	4	2017	CAM	Atlético-MG	MEI
2263	80944	Marlone	282	4	2017	CAM	Atlético-MG	MEI
2265	81682	Cazares	282	4	2017	CAM	Atlético-MG	MEI
2267	83004	Otero	282	4	2017	CAM	Atlético-MG	MEI
2269	84851	Lucas Cândido	282	4	2017	CAM	Atlético-MG	MEI
2271	84926	Yago	282	4	2017	CAM	Atlético-MG	MEI
2273	85423	Valdívia	282	4	2017	CAM	Atlético-MG	MEI
2275	87158	Cícero	282	4	2017	CAM	Atlético-MG	MEI
2277	91191	Gustavo Blanco	282	4	2017	CAM	Atlético-MG	MEI
2279	95022	Thalis 	282	4	2017	CAM	Atlético-MG	MEI
2281	96433	Ralph	282	4	2017	CAM	Atlético-MG	MEI
2283	97349	Daniel	282	4	2017	CAM	Atlético-MG	MEI
2285	97545	Pedro	282	4	2017	CAM	Atlético-MG	MEI
2287	98765	Marquinho	282	4	2017	CAM	Atlético-MG	MEI
2289	50533	Guiñazu	267	4	2015	VAS	Vasco	MEI
2290	60853	Julio Dos Santos	267	4	2015	VAS	Vasco	MEI
2291	68697	Bernardo	267	4	2015	VAS	Vasco	MEI
2292	84679	Emanuel Biancucchi	267	4	2015	VAS	Vasco	MEI
2293	69099	Seymour	267	4	2015	VAS	Vasco	MEI
2294	50454	Serginho	267	4	2015	VAS	Vasco	MEI
2295	38763	Marcinho	267	4	2015	VAS	Vasco	MEI
2296	78652	Jhon Cley	267	4	2015	VAS	Vasco	MEI
2297	78556	Lucas	267	4	2015	VAS	Vasco	MEI
2298	88379	Jean Patrick	267	4	2015	VAS	Vasco	MEI
2299	37627	Diguinho	267	4	2015	VAS	Vasco	MEI
2300	53896	Sandro Silva	267	4	2015	VAS	Vasco	MEI
2301	84557	Montoya 	267	4	2015	VAS	Vasco	MEI
2302	72117	Victor Bolt	267	4	2015	VAS	Vasco	MEI
2303	79585	Jonatas Paulista	267	4	2015	VAS	Vasco	MEI
2304	87483	Matheus Índio	267	4	2015	VAS	Vasco	MEI
2305	70162	Jackson Caucaia	267	4	2015	VAS	Vasco	MEI
2306	38768	Andrezinho	267	4	2015	VAS	Vasco	MEI
2307	60802	Bruno Gallo	267	4	2015	VAS	Vasco	MEI
2308	54422	Jéferson	267	4	2015	VAS	Vasco	MEI
2309	74081	Guilherme Costa	267	4	2015	VAS	Vasco	MEI
2310	93108	Mateus Vital	267	4	2015	VAS	Vasco	MEI
2311	37627	Diguinho	267	4	2017	VAS	Vasco	MEI
2312	37645	Marcelo Mattos	267	4	2017	VAS	Vasco	MEI
2313	37674	Wagner	267	4	2017	VAS	Vasco	MEI
2314	38768	Andrezinho	267	4	2017	VAS	Vasco	MEI
2315	38913	Nenê	267	4	2017	VAS	Vasco	MEI
2316	60802	Bruno Gallo	267	4	2017	VAS	Vasco	MEI
2317	60853	Julio dos Santos	267	4	2017	VAS	Vasco	MEI
2318	62129	Wellington	267	4	2017	VAS	Vasco	MEI
2319	72745	Escudero	267	4	2017	VAS	Vasco	MEI
2320	74081	Guilherme Costa	267	4	2017	VAS	Vasco	MEI
2321	88933	Bruno Paulista	267	4	2017	VAS	Vasco	MEI
2322	89150	Jean	267	4	2017	VAS	Vasco	MEI
2323	93108	Mateus Vital	267	4	2017	VAS	Vasco	MEI
2324	93787	Andrey	267	4	2017	VAS	Vasco	MEI
2325	93788	Evander	267	4	2017	VAS	Vasco	MEI
2326	95876	Douglas	267	4	2017	VAS	Vasco	MEI
2327	99615	Bruno Cosendey	267	4	2017	VAS	Vasco	MEI
2328	51319	Renato Cajá	303	4	2015	PON	Ponte Preta	MEI
2330	42213	Fernando Bob	303	4	2015	PON	Ponte Preta	MEI
2332	68951	Josimar	303	4	2015	PON	Ponte Preta	MEI
2334	78965	Roni	303	4	2015	PON	Ponte Preta	MEI
2336	71113	Felipe 	303	4	2015	PON	Ponte Preta	MEI
2338	38186	Adrianinho	303	4	2015	PON	Ponte Preta	MEI
2340	71778	Bady	303	4	2015	PON	Ponte Preta	MEI
2342	82381	Juninho	303	4	2015	PON	Ponte Preta	MEI
2344	77551	Thomás	303	4	2015	PON	Ponte Preta	MEI
2346	69016	Paulinho	303	4	2015	PON	Ponte Preta	MEI
2348	82680	Nathan Índio	303	4	2015	PON	Ponte Preta	MEI
2350	86148	Ian	303	4	2015	PON	Ponte Preta	MEI
2352	87214	Citta Júnior	303	4	2015	PON	Ponte Preta	MEI
2354	91901	Kauê	303	4	2015	PON	Ponte Preta	MEI
2356	88307	Marcos Serrato	303	4	2015	PON	Ponte Preta	MEI
2358	71581	Léo Costa	303	4	2015	PON	Ponte Preta	MEI
2360	92085	Giovanny 	303	4	2015	PON	Ponte Preta	MEI
2362	71719	Elton	303	4	2015	PON	Ponte Preta	MEI
2364	83817	Clayson	303	4	2015	PON	Ponte Preta	MEI
2366	37837	Cristian	303	4	2015	PON	Ponte Preta	MEI
2368	37837	Cristian	303	4	2016	PON	Ponte Preta	MEI
2370	50295	Felipe Menezes	303	4	2016	PON	Ponte Preta	MEI
2372	38021	Wendel	303	4	2016	PON	Ponte Preta	MEI
2374	68987	João Vitor	303	4	2016	PON	Ponte Preta	MEI
2376	95663	Vinícius	303	4	2016	PON	Ponte Preta	MEI
2378	73281	Renê Júnior	303	4	2016	PON	Ponte Preta	MEI
2380	71719	Elton	303	4	2016	PON	Ponte Preta	MEI
2382	94154	Maycon	303	4	2016	PON	Ponte Preta	MEI
2384	92193	Ravanelli	303	4	2016	PON	Ponte Preta	MEI
2386	95337	Léo Cereja	303	4	2016	PON	Ponte Preta	MEI
